Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
French Polynesia,PYF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.14385983,43.30533046,43.94357779,44.81904959,45.56074507,45.98022218,46.00066173,45.91129556,45.80519053,45.74892342,45.68985022,45.33230753,44.73066532,44.02126497,43.33774542,42.72629598,42.1139219,41.60239043,41.12644427,40.58464042,39.92407095,39.37943565,38.71346467,37.95378947,37.1868632,36.50912008,36.1077347,35.82139948,35.65662481,35.5379459,35.39081064,35.33815026,35.15114961,34.86958916,34.55977441,34.25214724,33.78118225,33.39107667,32.99347929,32.48991411,31.84564121,31.1789851,30.39940234,29.58136627,28.82316635,28.15518974,27.46791311,26.90001941,26.41207903,25.94381235,25.47972453,25.06966806,24.60129815,24.14622237,23.80817431,23.62004071,23.12482928,22.88719386,22.76189413,22.5638859,
Qatar,QAT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.35573189,41.01242683,40.56556823,40.07550716,39.52431696,38.95128543,38.32126844,37.64918542,37.03532845,36.51556754,36.07210037,35.73366607,35.15555556,34.44642932,33.72390493,33.09761441,33.12207505,33.1552562,33.24337982,33.40043183,33.64053445,32.14470055,31.03785359,30.22120489,29.53685037,28.87217234,29.15623271,29.09879947,28.85990915,28.57740042,28.28663092,27.92247098,27.70213668,27.58620002,27.46286789,27.28117295,27.01715305,26.64046432,26.24546289,25.92863316,25.7234146,24.50716409,23.50936542,22.74211338,22.15962641,21.70447507,18.33900291,15.96746315,14.4393439,13.49696365,12.88716912,13.08481726,13.09965561,13.16350349,13.30698057,13.43386431,13.498889,13.51074309,13.54076419,13.5959001,
Romania,ROU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.874963,28.72552702,28.36118935,27.84771913,27.34626481,26.97043608,26.43271602,26.26136039,26.27599033,26.20792033,25.94219227,26.16463524,25.9230569,25.4879838,25.24361539,25.34776374,25.30058614,25.69832364,26.30316196,26.73309292,26.80790934,26.87389204,26.55382782,25.98406395,25.43901471,25.06981192,24.60915092,24.41788616,24.35706063,24.17664536,23.74856742,23.5338866,22.93087276,22.10380843,21.33981801,20.78769056,20.01984328,19.61662551,19.407814,19.10699666,18.58761403,18.19587664,17.55931022,16.79826718,16.14936311,15.73841902,15.45656898,15.42537723,15.5608793,15.7052496,15.77550046,15.82550341,15.76420164,15.639423,15.54532782,15.52614218,15.42398991,15.44948504,15.53455496,15.57395813,
Russian Federation,RUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.36934573,30.64650431,30.60201821,30.2969581,29.88260405,29.43662549,28.85717225,28.23469477,27.57703764,26.89669664,26.21671006,25.42336483,24.75195423,24.16356482,23.59751802,23.03143881,22.74596216,22.34852293,21.93965479,21.65799442,21.56342539,21.539806,21.71288174,22.00980617,22.30206244,22.51977591,22.76308954,22.92655925,23.00398851,22.99688002,22.89750191,22.83532591,22.59113682,22.22093516,21.80501442,21.37985682,20.696101,20.13411438,19.60176615,18.9816556,18.24466425,17.64869626,16.94549212,16.21984022,15.60612275,15.17383652,14.9234645,14.76887167,14.72493962,14.7803902,14.92728141,15.16695699,15.54255857,15.9991742,16.45981348,16.87681786,17.2909033,17.63397137,17.91408058,18.15492454,
Rwanda,RWA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.79001234,48.40445916,48.78120603,48.98253666,49.1118469,49.22335777,49.00030978,48.74540142,48.45971903,48.12755799,47.75366095,47.6396761,47.48624607,47.32404752,47.19482897,47.12047043,47.28163478,47.44125242,47.60984709,47.7950485,47.99990763,48.40870726,48.77189936,49.09010399,49.37503843,49.63920785,49.8700524,50.06537627,50.179531,50.03606576,49.4222022,48.67056234,47.46411799,45.73427737,43.74750369,42.06070595,42.17751322,42.53874008,43.21136807,43.92999872,44.37331171,44.11073001,43.74957577,43.26286487,42.75948088,42.35861911,42.09212816,41.91415626,41.80518438,41.69605337,41.53936246,41.41975032,41.2277518,40.99337208,40.77206655,40.59146082,40.32383889,40.13612931,39.97557302,39.76603218,
South Asia,SAS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.54957255,40.82726619,41.12535763,41.40137259,41.58808624,41.65916,41.79253661,41.79510738,41.70349607,41.57058313,41.42347749,41.36223711,41.2681051,41.14545442,40.99183422,40.80959039,40.74607721,40.62593768,40.46973937,40.30032009,40.13009121,40.0697018,39.99531896,39.9042799,39.78546999,39.63363463,39.58949457,39.47729117,39.31627485,39.12821762,38.92235923,38.74851754,38.5472794,38.31410656,38.03899338,37.71861654,37.41642919,37.07611865,36.70209544,36.30277921,35.88605597,35.53170689,35.14911805,34.74796287,34.33877147,33.92625591,33.56241774,33.19476495,32.81891258,32.42347286,32.00137834,31.58956614,31.13759381,30.66031751,30.18381087,29.72328154,29.25005684,28.82107108,28.4163476,28.00686449,
Saudi Arabia,SAU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.14460232,43.32371856,43.42864857,43.49710276,43.56243712,43.63567858,43.79738072,43.91477796,44.01100035,44.10897044,44.22511933,44.25290126,44.26552917,44.26905672,44.25509729,44.22349344,44.11329801,43.95097675,43.78619022,43.67192909,43.62636816,43.29016101,43.01053076,42.766723,42.50278247,42.19183591,42.26679179,42.21343543,42.13871564,42.08372278,42.00480048,42.16105057,42.28490228,42.29501188,42.1256781,41.77212283,40.90238205,40.0360187,39.28882152,38.71659386,38.2723775,37.30720445,36.40114224,35.53941641,34.69847119,33.87389575,32.98629579,32.07982641,31.20325321,30.40732206,29.7034538,28.7100573,27.84015037,27.08111947,26.41271289,25.82284504,25.52468608,25.25906101,25.04284813,24.86598199,
Sudan,SDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.99457949,45.20193238,45.36127078,45.48282832,45.57465586,45.64296153,45.85185257,46.00760126,46.1249668,46.21782707,46.2935215,46.487549,46.63213913,46.73902139,46.81867948,46.87790444,47.01763904,47.10637245,47.14877501,47.14303783,47.08721742,47.11063529,47.06284649,46.95521747,46.79633922,46.58931945,46.45325176,46.25905465,46.02155764,45.76666097,45.51692783,45.24902327,44.99980734,44.75617585,44.49078568,44.18507486,44.17350018,44.10022272,43.99043171,43.88422145,43.80173943,43.75201503,43.7149871,43.67376556,43.5974378,43.47057641,43.45230848,43.38711238,43.28141178,43.1485747,42.99443454,42.75692615,42.48301428,42.17828825,41.84921897,41.5039168,41.18811249,40.85462428,40.50879187,40.15570605,
Senegal,SEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.90683524,44.21827233,44.5189066,44.77374834,44.91359376,44.90960326,45.08773592,45.0840128,44.95203536,44.76181628,44.55292478,44.7117975,44.77822049,44.7810802,44.73636321,44.65425492,45.12899767,45.50739417,45.81667901,46.08355552,46.32023234,46.638814,46.89019261,47.07572223,47.1827138,47.20583584,47.31950932,47.29757638,47.18275704,47.02244138,46.83703442,46.70551052,46.55971593,46.38085954,46.13656337,45.81411812,45.70725382,45.51681071,45.26459454,44.98748109,44.70832746,44.52406033,44.32152283,44.11441026,43.91814568,43.74440267,43.66208035,43.60741948,43.57134759,43.53994671,43.50697752,43.54385583,43.55433133,43.54492359,43.51956674,43.47373752,43.37752198,43.23633511,43.05543037,42.83986907,
Singapore,SGP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.2285856,43.94334954,44.29972552,44.31298956,44.06306162,43.62896243,42.81414319,41.94361454,40.99764331,39.94020223,38.77510938,37.59274795,36.44778154,35.29249769,34.0756305,32.78316217,31.71864446,30.46171298,29.14369791,27.96575058,27.04072832,26.12200772,25.5198502,25.12534329,24.74500822,24.27550347,23.77617163,23.13790238,22.46049029,21.87874071,21.46114493,21.22024528,21.0355721,20.88400805,20.7039078,20.46350946,20.36299948,20.1078318,19.7006046,19.210376,18.71052709,18.50476252,18.31063057,18.04222342,17.66519926,17.22756499,16.74487902,16.17302556,15.48160268,14.72427694,13.99385949,13.75378161,13.51459621,13.22696712,12.91274509,12.63211372,12.28924617,12.21245608,12.27828264,12.33150315,
Solomon Islands,SLB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.63167273,42.67824482,42.78710813,42.95471833,43.146604,43.3114548,43.34106432,43.32321752,43.26031985,43.21513918,43.25928237,44.0028406,44.86995225,45.79849976,46.67113986,47.40488723,47.55457405,47.54293136,47.45302956,47.3914019,47.39487998,47.50261084,47.63985766,47.74610208,47.73780202,47.57411702,47.30398046,46.94216893,46.49051435,45.98083569,45.44355589,45.06172455,44.61976697,44.15618078,43.71208282,43.30537935,43.01139577,42.72484928,42.45097813,42.18523554,41.9211942,41.78122582,41.6760826,41.58454824,41.47215395,41.3148677,41.18604467,41.03187763,40.88525111,40.78741258,40.75163727,40.63461989,40.57220135,40.54111766,40.50017119,40.4300651,40.42745198,40.35381478,40.2415843,40.13119884,
Sierra Leone,SLE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.3422591,38.59072771,38.73652078,38.81868606,38.87322448,38.9178138,39.30971344,39.61294745,39.85412365,40.05093289,40.21208857,40.6298013,40.96211669,41.2247232,41.42487956,41.56717111,41.92085198,42.16769048,42.33598152,42.45553951,42.54239714,42.8208317,43.03191655,43.18497439,43.29056429,43.3630786,43.6312596,43.81589661,43.93465963,43.97585207,43.90126123,44.0850055,44.2206313,44.29078413,44.30347292,44.29428547,44.37206591,44.33461483,44.23858315,44.16062467,44.16919271,44.16203625,44.11567118,44.0495898,43.93781661,43.74122329,43.70777857,43.62223862,43.47620803,43.2772217,43.03791332,42.90720742,42.71112287,42.46880928,42.200022,41.91392981,41.63677333,41.35655798,41.05963935,40.72431131,
El Salvador,SLV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.96349668,45.21787395,45.48330509,45.72042353,45.86612331,45.89351307,46.02735559,46.02006918,45.915814,45.77361345,45.61962915,45.46480572,45.31711844,45.16866914,44.99859615,44.79475254,44.6238754,44.44293341,44.25771036,44.065909,43.85469908,43.60634961,43.3331145,43.04615983,42.75653942,42.46295227,41.92431296,41.41524768,40.92709643,40.4519323,39.995131,39.45890811,38.97206647,38.54087723,38.16441771,37.83299577,37.58501411,37.34218497,37.1090584,36.88086906,36.64104026,36.33301535,35.99513664,35.62169789,35.21431748,34.77426021,34.11727047,33.50954255,32.91631902,32.29719736,31.64069455,30.98144968,30.26268519,29.54078074,28.89796681,28.37174417,27.85160749,27.44562333,27.13208091,26.85844526,
San Marino,SMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.59455466,42.8581886,43.00463639,43.06122609,43.06014545,43.0215297,43.21558902,43.33707887,43.40265556,43.39792449,43.29762107,43.44416935,43.4190569,43.29055523,43.24727015,43.51396751,43.7099977,43.85373108,43.99801898,44.02314367,43.76203405,43.85861526,43.92668996,43.88721582,43.76490899,43.64460512,43.76507775,43.87777927,44.00618166,44.12766228,44.19740261,44.48105108,44.68595484,44.84451258,45.04222257,45.3667336,45.77427738,46.17991874,46.58600103,46.94038219,47.19944898,47.56248826,47.76321071,47.8481698,47.88021373,47.88787792,48.05217995,48.20239779,48.30134416,48.29724147,48.17452146,48.13265288,47.95555473,47.69364363,47.41883827,47.16886418,46.94335171,46.75298041,46.57658407,46.37950567,
Serbia,SRB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77272811,23.52963229,23.20705038,22.83328787,22.44753325,22.06549538,21.59901543,21.23630617,20.95864978,20.7239493,20.49783634,20.18348556,19.83609846,19.45943247,19.07734204,18.71426746,18.40079625,18.09711593,17.81667383,17.56399531,17.33510142,17.06438441,16.81068237,16.57500742,16.35918995,16.1642114,15.97722963,15.82588757,15.68968075,15.54094253,
Sub-Saharan Africa (excluding high income),SSA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.81988035,43.07556111,43.27512739,43.4253409,43.52601964,43.58032801,43.81721142,43.96894433,44.06324279,44.12792638,44.17644186,44.37409851,44.52692494,44.63930915,44.71081043,44.74521192,44.91973038,45.02772796,45.09179592,45.13366431,45.16195162,45.34622247,45.47999221,45.56679705,45.60600054,45.59934282,45.70934519,45.74956129,45.73157636,45.66331007,45.54724453,45.51137503,45.41391639,45.26739862,45.08606461,44.88006142,44.83251378,44.74847357,44.63712041,44.50472546,44.35646352,44.33551096,44.27966117,44.20244625,44.11889036,44.03596552,44.02730009,43.99881473,43.95135307,43.8818851,43.7891403,43.73044253,43.63427391,43.50600523,43.35032641,43.16955745,43.00158107,42.80013832,42.56918332,42.31288884,
South Sudan,SSD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.51760776,41.76194612,41.80877744,41.75786341,41.73960718,41.81130811,42.1554988,42.51890448,42.87221794,43.15114054,43.32796986,43.69378338,43.91146653,44.01775416,44.06217938,44.07388032,44.26792479,44.3801432,44.42278695,44.40478037,44.34129673,44.45550178,44.465014,44.40153349,44.29041445,44.1281104,44.21179603,44.32130357,44.41268471,44.41210042,44.26249535,44.42201178,44.43338246,44.34592135,44.30569916,44.48007193,44.58950586,44.67520564,44.7758384,44.84330831,44.82338112,44.88126402,44.80473596,44.63070363,44.4334263,44.2718963,44.17714229,44.08337612,43.97439424,43.79996235,43.5182961,43.41174519,43.25198551,43.0389371,42.78425714,42.4854078,42.27439087,42.05682957,41.82012143,41.56805305,
Sub-Saharan Africa,SSF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.83010162,43.08537828,43.28485853,43.43504035,43.53534031,43.58872145,43.82429969,43.97412908,44.0662019,44.12870136,44.17517878,44.369391,44.51951324,44.62964943,44.69891842,44.73092715,44.90196634,45.00692429,45.06880647,45.10928068,45.13677776,45.31910769,45.45115719,45.5364572,45.57424433,45.56641674,45.67539363,45.71468858,45.69607386,45.62748357,45.51150319,45.47512482,45.37766594,45.2315239,45.05049925,44.84483884,44.79765404,44.71349095,44.60190462,44.46936922,44.32136727,44.30032606,44.24485715,44.16832807,44.08532353,44.00263326,43.99410142,43.96549106,43.91776416,43.84821027,43.75554263,43.69694944,43.60100003,43.47311791,43.31788395,43.13753578,42.96998004,42.76894059,42.53841232,42.28260459,
Small states,SST,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.23036591,40.49523915,40.70183084,40.85011256,40.93414722,40.95660183,41.06636314,41.1020034,41.07674017,41.01786537,40.93454984,40.74296764,40.56655203,40.39217621,40.19192653,39.95532728,39.74218149,39.48921639,39.2352234,39.02978042,38.88585825,38.72379781,38.61527691,38.54166905,38.45799063,38.33446162,38.28478463,38.15276643,37.9770903,37.80429713,37.64607782,37.48969667,37.36812736,37.24570338,37.06713075,36.82113751,36.6151289,36.32818776,35.99607366,35.6465491,35.30242862,34.86869419,34.45652875,34.05362341,33.63798511,33.20188692,32.64643861,32.07764898,31.52402882,31.02006224,30.58043989,30.32589708,30.09053134,29.89319826,29.72916732,29.58051396,29.43133787,29.27572613,29.11937475,28.96275468,
Sao Tome and Principe,STP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.05340425,35.22646358,37.00429597,38.50944248,39.86807101,41.13295938,43.02766571,44.64708216,45.9043227,46.77617333,47.27616544,47.6836025,47.86614315,47.87450921,47.84848186,47.87702374,47.90070308,48.04448984,48.14680273,48.02002975,47.62511222,48.11291807,48.17890282,48.04187363,47.96895817,48.11101369,47.85300059,47.9093729,48.17495697,48.43878955,48.56931943,48.2575683,47.95626766,47.59802301,47.15553942,46.63117605,46.22886866,45.7432711,45.22372468,44.75024829,44.37024645,44.12835481,43.94799487,43.87062461,43.89899634,43.99766308,43.81962012,43.67107637,43.55306218,43.46926243,43.40664519,43.40573584,43.44599902,43.48342157,43.45797974,43.34058727,43.13108002,42.85500437,42.51994996,42.14669667,
Suriname,SUR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.20864554,47.55842874,47.73984435,47.80267161,47.80809942,47.78315539,48.10591499,48.30265202,48.3674099,48.28934883,48.05982643,47.82984324,47.6750918,47.58752038,47.55120041,47.52634832,45.99626208,44.42779295,42.8158135,41.23371737,39.79233365,38.47360632,37.5091433,36.79956718,36.19990514,35.64146941,35.49152724,35.12126119,34.68618935,34.37802989,34.26973502,34.17609956,34.25610061,34.42375534,34.53557187,34.51389722,34.25469587,33.9207902,33.52666523,33.11301396,32.70778789,32.43491635,32.15880224,31.88637174,31.61041892,31.31797287,30.96824627,30.58114445,30.17425255,29.7749426,29.40311567,29.05513856,28.74742492,28.46675717,28.19024243,27.90538377,27.68106244,27.43314589,27.17026337,26.91185678,
Slovak Republic,SVK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.46327083,31.30302156,31.2044253,31.08842354,30.84311375,30.42134373,30.01660176,29.44366142,28.75911584,28.08521763,27.50653746,26.99300611,26.61605245,26.35113151,26.14204556,25.96508393,25.98484591,25.98484863,25.99909202,26.05985959,26.16280524,26.26175198,26.36696893,26.46269651,26.52293786,26.52898371,26.38290852,26.2350528,26.0427274,25.76423957,25.38917801,25.01844428,24.53732225,23.97624258,23.38421256,22.78578431,22.20729953,21.59651165,20.96783581,20.33587219,19.71341739,19.03269486,18.42215787,17.86280838,17.33015643,16.82243423,16.4332235,16.07656077,15.7661698,15.51796441,15.33510205,15.26475535,15.20393123,15.17345494,15.19176511,15.25780634,15.26103532,15.33772646,15.44613676,15.52774384,
Slovenia,SVN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.66158863,27.38031112,27.08512778,26.75660772,26.38293386,25.96970848,25.68390516,25.26514891,24.79945103,24.40035094,24.12395685,23.87127125,23.77511395,23.77536293,23.77617597,23.73227026,23.72228906,23.6548389,23.55911107,23.46698107,23.38477779,23.30293263,23.15412011,22.95643129,22.72793614,22.47489885,22.15879479,21.87055378,21.56709931,21.19355766,20.72791884,20.33509814,19.84701953,19.29363637,18.73555067,18.21160938,17.63030125,17.12018637,16.66340442,16.22055793,15.77317093,15.37252806,14.94786559,14.53516391,14.19640623,13.96873947,13.79433988,13.75555509,13.81793449,13.9109275,13.99054586,14.18918952,14.32334073,14.42312819,14.5342077,14.66995687,14.77897609,14.90218138,15.02177505,15.10564048,
Sweden,SWE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.43250724,22.17837792,21.8351684,21.46419747,21.15022903,20.93401051,20.83292462,20.7890342,20.80022694,20.8278704,20.83815647,20.8539917,20.86024249,20.8431034,20.78880172,20.68991892,20.54306029,20.34627386,20.11201808,19.85707716,19.58934329,19.26109361,18.95328909,18.66127377,18.38937754,18.15470422,18.00689303,17.90434596,17.85562944,17.8636857,17.92492317,18.11721947,18.31989177,18.53041624,18.71741534,18.84139731,18.90828406,18.85328351,18.71140166,18.55286202,18.42229588,18.08663115,17.91037933,17.80505385,17.6498951,17.4045759,17.3439466,17.11807751,16.8204635,16.59396074,16.50792616,16.51353004,16.62988855,16.84142551,17.08040265,17.29430258,17.38833655,17.49516603,17.58178546,17.62549023,
Eswatini,SWZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.82079309,46.16144112,46.44472749,46.67582817,46.86762233,47.02997173,47.12317561,47.1677513,47.18823338,47.21657707,47.26877262,47.59097881,47.92173097,48.24644731,48.54574223,48.81333752,49.16630948,49.43580205,49.65205276,49.85914502,50.07603877,50.24951511,50.47006165,50.66805701,50.75773171,50.70149339,50.54609277,50.192618,49.71684019,49.21647525,48.72899492,48.21606453,47.81491892,47.43304653,46.94685,46.30341126,45.86106093,45.22371204,44.46667987,43.70983837,43.00805124,42.50297699,42.14250598,41.86782975,41.60682305,41.32822423,41.04799574,40.79424391,40.56793451,40.3697704,40.18812269,40.01602563,39.76491909,39.48905224,39.25941011,39.09862288,38.64570551,38.34442414,38.11249154,37.83143024,
Sint Maarten (Dutch part),SXM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.66307718,39.40228911,40.39395264,41.37729793,42.02022856,42.24915566,42.92907135,43.261585,43.3792055,43.46091412,43.54185762,43.13163284,42.70684057,42.25877116,41.73321859,41.1227658,40.66150091,40.11396194,39.53138704,38.94426441,38.35668136,37.67008194,37.0350254,36.43454767,35.8522105,35.27911143,35.40942822,35.50596174,35.59457759,35.72315199,35.85801332,34.79338149,33.81597963,32.93188416,32.10233298,31.29721197,30.87738743,30.36181482,29.77334817,29.18132095,28.64832831,27.61666707,26.79686478,26.15429437,25.57298639,24.96615829,24.77380873,24.41501643,23.90850092,23.33979428,22.81184257,22.82032585,22.8264743,22.89737138,23.03454864,23.20537388,23.32044718,23.47901844,23.63537118,23.73873275,
Syrian Arab Republic,SYR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.47612163,46.94133458,47.49988821,48.0396437,48.40898742,48.55569475,48.6803574,48.60397059,48.4059934,48.20695326,48.06910151,48.07881225,48.13291371,48.21297012,48.28311875,48.32777624,48.51612552,48.6601389,48.77151074,48.86741814,48.95222967,48.97077668,48.9616252,48.91410442,48.80881263,48.63412502,48.46015257,48.21927088,47.91023111,47.530157,47.07786837,46.52680786,45.90301557,45.23155498,44.55518937,43.90282327,43.23827167,42.66543774,42.13984841,41.59743499,41.0141755,40.73977961,40.33834618,39.89227465,39.532708,39.32934361,38.78849324,38.47325323,38.27582973,37.97466862,37.39033426,36.82124618,36.02824933,35.01902933,33.96346617,33.05555444,32.3642136,31.82951855,31.42154081,31.05803205,
Turks and Caicos Islands,TCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.97255838,41.31575026,41.69018299,42.04286883,42.28345217,42.37681088,42.61712496,42.70217551,42.68495229,42.65308971,42.66130458,42.86543168,43.08186074,43.3050427,43.50460922,43.65992559,44.04290779,44.34846101,44.60235663,44.841292,45.08544822,45.4525392,45.77473177,46.05786743,46.30291769,46.51863514,46.82057362,47.05183797,47.23104909,47.37369066,47.48618707,47.73269922,47.92266423,48.06643041,48.17620508,48.26255377,48.48418316,48.63953361,48.74514289,48.81874248,48.87255983,49.03819994,49.14651833,49.20341723,49.20502977,49.14548246,49.1923592,49.16712146,49.07840847,48.94066658,48.7668564,48.67309981,48.52518039,48.3333791,48.10321844,47.83666614,47.63864834,47.40057321,47.12629999,46.82094474,
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.2742059,40.44656353,40.87829429,41.37969118,41.71484672,41.80390615,42.00012884,41.91618971,41.6730537,41.43887443,41.28023867,41.27218423,41.21827797,41.11829875,40.92720453,40.60834979,40.13281153,39.56330029,38.89548394,38.14377185,37.33523344,36.40574092,35.51117719,34.64524858,33.82109716,33.06679078,32.53640964,32.07964599,31.6902103,31.32463047,30.93769645,30.80010282,30.44803957,29.99162749,29.57727468,29.26226042,28.62393756,28.25137638,27.97494789,27.56074358,26.92127858,26.39850217,25.63916501,24.75662221,23.94981978,23.31938969,22.76167485,22.35750837,22.07789052,21.84769978,21.62606731,21.43979712,21.27233517,21.11884253,20.97922504,20.84979564,20.74521872,20.62764935,20.50249951,20.37351254,
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.92096619,32.17599185,32.27330019,32.21735018,32.04991115,31.79885493,31.48144486,31.08757087,30.63480305,30.15357516,29.67070206,29.15465555,28.69552633,28.28230133,27.88970601,27.50823378,27.29853696,27.0432516,26.79179683,26.60826721,26.51834554,26.48732008,26.54997273,26.66714207,26.77127004,26.82910788,26.9007007,26.92379562,26.89174753,26.80057922,26.65110126,26.52257831,26.28318284,25.95565079,25.58542783,25.19972946,24.68597671,24.21727717,23.7498521,23.23168761,22.66016786,22.12856681,21.54361537,20.94652481,20.41409593,19.98828967,19.66917692,19.43700759,19.28932718,19.2065253,19.184986,19.27678917,19.4037094,19.57111861,19.7683744,19.97491282,20.16104162,20.33801743,20.49314989,20.61147092,
Togo,TGO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.96111452,43.1976068,43.3536402,43.45953214,43.57774899,43.77729526,44.06151196,44.28901577,44.49233726,44.65624228,44.73841444,45.03907741,45.29663434,45.49565957,45.63328357,45.7157721,45.96443062,46.13102388,46.23815934,46.32008373,46.4084424,46.5626619,46.64850015,46.68376626,46.66261892,46.57158913,46.62287893,46.59137683,46.4829315,46.30175283,46.04971714,46.02370391,45.91932649,45.75161955,45.55013134,45.33876158,44.8980812,44.47050358,44.05763176,43.65120173,43.25028704,43.15907325,43.04871378,42.93474009,42.84075068,42.77697785,42.80601019,42.82779136,42.83993214,42.82979794,42.78700321,42.7483682,42.66335233,42.53218173,42.35598207,42.13612488,41.90449445,41.63757649,41.3345235,40.9983537,
Thailand,THA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.73481235,43.02820839,43.24620134,43.40705976,43.54130343,43.66258823,43.83653058,43.97897036,44.07063537,44.07934364,43.99072283,43.91150311,43.67480066,43.3232323,42.90476823,42.44051076,41.92453001,41.39303639,40.82315051,40.17586059,39.43480995,38.58573289,37.68113668,36.73315246,35.77197616,34.81899104,33.84488899,32.89074471,31.96227578,31.06803861,30.21393402,29.53746969,28.89672369,28.2826823,27.68282384,27.09090718,26.42515691,25.78261668,25.15586115,24.55361135,23.98077749,23.3803887,22.82089489,22.29403853,21.78485401,21.28584868,20.82284597,20.386243,19.96760938,19.5657731,19.18376312,18.98706468,18.75185466,18.49160632,18.22844036,17.97421799,17.64566071,17.35382166,17.08698882,16.82353621,
Tajikistan,TJK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.89096566,41.08156326,42.36135268,43.59166923,44.58793986,45.27214089,45.8656809,46.14813093,46.19822838,46.13775067,46.02889929,45.69967749,45.40057764,45.12185185,44.81040186,44.43495183,44.1908195,43.83494841,43.42776675,43.06040584,42.78415321,42.6413909,42.61686667,42.68084536,42.78038604,42.88535337,43.13336498,43.35881777,43.56225514,43.72600184,43.81760978,44.13768394,44.30839906,44.3622789,44.34518302,44.27679316,44.00883214,43.76235706,43.4814218,43.08168377,42.52501592,41.79220649,40.89781226,39.9040013,38.92259969,38.02539311,37.34703515,36.79948609,36.3634321,35.99462195,35.67728752,35.61151593,35.54375425,35.5326809,35.63080702,35.83947202,36.129341,36.45241337,36.78428408,37.07107958,
